Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalSpend,TotalPurchases,TotalChildren,CampaignAccepted,SpendPerPurchase,Edu_Encoded,Cluster,PCA1,PCA2
1948,Graduation,Married,42192.0,0,0,06-09-2013,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,76,100,6,0,0,16.666666666666668,2,1,-0.7018118194964175,0.3897913655257742
1952,PhD,Married,77610.0,0,1,29-10-2012,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,72,1680,15,1,0,112.0,4,2,1.869183785720938,2.048586355877527
1984,Graduation,Married,31761.0,1,0,05-04-2014,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,40,98,7,1,0,14.0,2,3,-1.643367585638681,-1.0373391124137572
1979,Graduation,Together,34350.0,1,0,19-10-2013,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,45,48,4,1,0,12.0,2,3,-1.7889277694931032,-0.7825793903658961
1949,Graduation,Together,54591.0,0,1,05-08-2013,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,75,519,16,1,0,32.4375,2,2,0.20708725932418381,1.0029324741381906
1956,Graduation,Married,71866.0,0,1,25-12-2013,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,68,715,19,1,0,37.63157894736842,2,2,0.9217327545274671,0.7347583413725152
1969,Graduation,Married,25293.0,1,0,15-09-2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,55,37,4,1,0,9.25,2,3,-1.916044279387601,-0.31471357159114915
1987,PhD,Single,42000.0,0,0,10-01-2013,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,37,653,18,0,0,36.27777777777778,4,2,0.4360183095190243,-0.5925305728985855
1983,Graduation,Married,69520.0,0,0,07-07-2013,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,41,1455,20,0,0,72.75,2,2,1.7626831340199751,-1.3737502228986986
1970,Graduation,Divorced,64713.0,1,0,07-02-2014,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,54,602,17,1,0,35.411764705882355,2,2,0.37381530073227953,-0.19921749974706845
1977,Master,Married,27889.0,1,0,05-07-2013,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,47,26,4,1,0,6.5,3,3,-1.8424008488205048,-0.16344498333901772
1960,Basic,Widow,22123.0,0,0,27-03-2014,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,64,102,6,0,0,17.0,0,3,-1.4760317999161925,-1.5212640351086089
1973,Graduation,Married,27803.0,1,0,26-08-2012,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,51,176,7,1,0,25.142857142857142,2,3,-1.5684547007784935,-0.5354162536480921
1960,Graduation,Married,51651.0,0,1,07-11-2012,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,64,433,13,1,0,33.30769230769231,2,1,-0.25372271970255195,0.31474923720775627
1988,Graduation,Married,68487.0,0,0,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,36,1366,29,0,0,47.10344827586207,2,2,2.226435242270707,-1.6646552260095588
1969,Graduation,Married,56796.0,0,1,16-02-2013,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,55,1001,24,1,0,41.708333333333336,2,2,1.0376836199748902,-0.1543169583062304
1992,2n Cycle,Married,87000.0,0,0,15-12-2012,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,32,961,17,0,0,56.529411764705884,1,2,1.3302900737153893,-2.4129182494653056
1959,Graduation,Married,79823.0,0,1,31-03-2014,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,65,1518,22,1,1,69.0,2,2,2.4379220748107273,0.19004845722801103
1980,Graduation,Single,30828.0,1,0,04-10-2013,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,44,56,6,1,0,9.333333333333334,2,3,-1.7442127335202768,-0.9434830635453691
1971,Master,Married,34109.0,0,1,06-11-2013,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,53,22,3,1,0,7.333333333333333,3,1,-1.714236413209971,0.19257420303864783
1974,Master,Divorced,53367.0,1,1,31-08-2013,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,50,400,14,2,0,28.571428571428573,3,1,-0.6421599051493515,0.6471177102028511
1969,Basic,Together,22390.0,0,0,21-10-2013,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,55,26,3,0,0,8.666666666666666,0,3,-1.8343756000978373,-2.0778021224157714
1976,Graduation,Together,71322.0,0,1,02-05-2014,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,48,350,12,1,0,29.166666666666668,2,2,-0.09570385190366719,-0.4799028691903846
1993,Graduation,Single,79244.0,0,0,19-12-2012,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,31,1216,21,0,2,57.904761904761905,2,0,2.658240786008327,-2.4011834448565117
1949,Master,Together,49912.0,0,1,07-09-2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,75,874,22,1,1,39.72727272727273,3,2,1.376668590307848,1.2505934918495658
1950,PhD,Married,48699.0,1,1,21-05-2013,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,74,40,4,2,0,10.0,4,1,-1.412875226077311,2.664300276311851
1975,Graduation,Together,80144.0,0,0,30-09-2013,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,49,1367,18,0,0,75.94444444444444,2,2,1.8620022402883125,-0.9513773704350252
1956,Graduation,Single,54252.0,1,1,28-05-2013,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,68,264,10,2,0,26.4,2,1,-0.9431701407645554,1.080931048355958
1976,Master,Married,81929.0,1,0,29-09-2012,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,48,2053,18,1,2,114.05555555555556,3,0,3.086127711147198,-0.38630212243345047
1975,Graduation,Married,76068.0,0,1,29-11-2012,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,49,1376,9,1,2,152.88888888888889,2,0,1.641545154886276,-0.9445329075821172
1976,Master,Married,53204.0,1,1,20-03-2014,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,48,45,4,2,0,11.25,3,1,-1.6628282219961847,0.5602738680211963
1949,PhD,Together,67911.0,0,1,22-05-2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,75,976,24,1,0,40.666666666666664,4,2,1.6728051870440857,2.276379684048882
1984,2n Cycle,Married,14796.0,1,0,17-09-2012,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,40,51,4,1,0,12.75,1,3,-2.398698040151666,-1.8810735922196247
1974,PhD,Married,78128.0,0,1,19-02-2014,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,50,1264,18,1,2,70.22222222222223,4,0,2.427059630752479,0.41829047348638126
1972,Basic,Married,14188.0,0,0,28-02-2013,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,52,75,6,0,0,12.5,0,3,-1.803531426505157,-2.285836342157598
1986,Basic,Married,20425.0,1,0,29-10-2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,38,57,5,1,0,11.4,0,3,-2.314643450855834,-2.5500696559569835
1962,Master,Married,58646.0,0,1,10-06-2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,62,140,7,1,0,20.0,3,1,-0.6867256037563978,0.7796058384328708
1970,Graduation,Divorced,72967.0,0,1,15-12-2012,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,54,497,17,1,1,29.235294117647058,2,2,0.9273950726678277,-0.4079750548990679
1949,Master,Married,48150.0,0,1,08-06-2013,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,75,266,10,1,0,26.6,3,1,-0.4829489036371353,1.4926463635015637
1961,Graduation,Single,82332.0,0,0,17-09-2012,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,63,2006,20,0,1,100.3,2,0,3.212090803941877,-0.38274054461112117
1955,Graduation,Widow,58275.0,1,1,02-06-2013,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,69,615,17,2,0,36.1764705882353,2,1,-0.04465849022070575,1.205823828276589
1981,PhD,Together,44953.0,0,0,21-12-2012,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,43,1021,23,0,1,44.391304347826086,4,2,1.689865219192667,-0.47557017863706075
1953,Graduation,Together,34587.0,1,1,16-05-2014,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,71,22,4,2,0,5.5,2,1,-1.9894825116033157,1.1977788209597229
1974,Master,Together,43018.0,0,1,01-11-2013,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,50,133,6,1,0,22.166666666666668,3,1,-1.2314658580583224,0.09010766800689575
1954,Master,Married,45736.0,0,1,24-07-2013,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,70,437,14,1,0,31.214285714285715,3,1,-0.14985945888748672,1.3153634647402954
1969,Master,Together,66476.0,0,1,04-12-2013,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,55,1013,24,1,0,42.208333333333336,3,2,1.3813435019764944,0.57690984433823
1981,2n Cycle,Married,27733.0,1,0,26-08-2013,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,43,57,5,1,0,11.4,1,3,-1.9948766336876236,-1.6192349225466403
1952,PhD,Together,69805.0,0,1,21-01-2014,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,72,1038,25,1,0,41.52,4,2,1.8095415707395504,2.0994239765423948
1962,Master,Single,72217.0,0,0,10-04-2013,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,62,1573,21,0,0,74.9047619047619,3,2,2.3008318627559774,0.4034967091998178
1971,Graduation,Divorced,25818.0,1,0,18-10-2012,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,53,28,3,1,0,9.333333333333334,2,3,-2.0000607797765695,-0.4293572693176699
1976,Master,Together,37509.0,1,0,12-09-2012,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,48,123,7,1,0,17.571428571428573,3,3,-1.3208264277875956,-0.0758253115681234
1976,2n Cycle,Together,25176.0,1,1,10-08-2013,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,48,13,3,2,0,4.333333333333333,1,3,-2.6042672714088666,-0.7211116751357189
1980,Graduation,Married,43586.0,0,1,30-08-2012,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,44,132,7,1,0,18.857142857142858,2,3,-1.3122663726386363,-0.8639755852751144
1956,2n Cycle,Married,53230.0,0,1,03-08-2012,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,68,732,19,1,0,38.526315789473685,1,2,0.4052760214279772,0.04266962199996217
1957,Graduation,Together,50116.0,1,1,20-06-2014,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,67,66,5,2,1,13.2,2,1,-1.1044577555798982,0.8108558354853621
1972,Graduation,Together,84906.0,0,0,04-10-2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,52,1631,23,0,3,70.91304347826087,2,0,3.957710559312164,-1.4071176556107312
1966,Graduation,Married,61286.0,0,1,02-08-2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,58,608,16,1,0,38.0,2,2,0.27276313659100215,0.035066679250101346
1986,PhD,Married,82333.0,0,0,30-03-2013,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,38,1822,17,0,1,107.17647058823529,4,0,2.8016545258662275,-0.6307722671120166
1965,PhD,Together,65220.0,0,0,03-09-2012,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,59,1282,19,0,0,67.47368421052632,4,2,1.8041982320187508,0.6738557046499236
1974,Graduation,Together,33590.0,2,1,03-11-2013,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,50,8,3,3,0,2.6666666666666665,2,1,-2.7265322705266146,0.5544414656160624
1976,Graduation,Divorced,30992.0,1,0,22-04-2013,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,48,43,4,1,0,10.75,2,3,-1.8417527376644618,-0.6285125621860719
1976,Master,Single,72309.0,0,0,11-03-2013,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,48,1931,19,0,1,101.63157894736842,3,0,2.7995323693264607,-0.7115030801555602
1949,PhD,Married,156924.0,0,0,29-08-2013,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,75,8,0,0,0,0.0,4,2,1.650787141387073,2.1489210863787007
1980,Basic,Married,16005.0,1,0,14-08-2012,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,44,103,5,1,0,20.6,0,3,-2.309155562934165,-2.143642650419007
1957,Master,Single,65487.0,0,0,10-01-2014,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,67,1169,14,0,0,83.5,3,2,1.3474578102189918,0.5711438311882469
1965,Graduation,Married,58692.0,0,1,06-04-2014,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,59,395,14,1,0,28.214285714285715,2,2,-0.10535852595438762,0.0640776692376115
1969,Graduation,Widow,40590.0,1,1,02-10-2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,55,258,10,2,1,25.8,2,1,-0.9305747422636941,0.04918692850208847
1970,Graduation,Single,20587.0,1,0,11-05-2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,54,25,4,1,0,6.25,2,3,-2.0465815130329195,-0.41166044625885123
1954,Master,Divorced,62637.0,0,1,01-03-2014,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,70,185,9,1,0,20.555555555555557,3,1,-0.3295184391714458,1.3669439338073424
1966,Master,Divorced,29435.0,1,1,06-08-2012,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,58,180,7,2,0,25.714285714285715,3,1,-1.7934873719674531,0.9613718567515537
1974,Graduation,Divorced,19346.0,1,0,30-01-2014,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,50,22,4,1,0,5.5,2,3,-2.1181489395611224,-0.6609603103986191
1971,Graduation,Married,35788.0,1,1,23-01-2014,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,53,44,5,2,0,8.8,2,1,-2.0510524690755587,0.15094110678020042
1968,Graduation,Divorced,36997.0,1,1,01-02-2013,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,56,94,7,2,0,13.428571428571429,2,1,-1.806714183771573,0.3910073476468583
1957,Graduation,Married,23539.0,0,0,28-02-2014,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,67,81,6,0,0,13.5,2,3,-1.2393518244168606,-0.24691519577758103
1973,Graduation,Single,65333.0,0,1,17-01-2014,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,51,798,21,1,2,38.0,2,0,1.7295512153185528,-0.7729251108085888
1957,Graduation,Single,78499.0,0,0,23-11-2013,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,67,1334,18,0,1,74.11111111111111,2,0,2.419786483955306,-0.2494138847464205
1971,PhD,Together,29732.0,1,0,25-03-2014,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,53,38,4,1,0,9.5,4,1,-1.6329323450959048,0.7486888926284715
1960,Master,Together,41275.0,1,2,24-03-2014,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,64,61,7,3,0,8.714285714285714,3,1,-1.9951937350218363,1.9450623008452603
1973,PhD,Together,63516.0,1,1,06-07-2013,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,51,300,12,2,0,25.0,4,1,-0.5189849669588245,1.39098226169087
1962,PhD,Married,42769.0,0,1,12-10-2013,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,62,88,6,1,0,14.666666666666666,4,1,-1.0647417232281438,1.313524358082756
1958,Master,Married,49572.0,1,1,15-12-2013,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,66,54,5,2,0,10.8,3,1,-1.4991423986470833,1.5299836403809413
1972,Graduation,Married,69209.0,0,0,17-09-2012,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,52,1782,14,0,1,127.28571428571429,2,0,2.1796506742217834,-1.2118663223446704
1976,Graduation,Married,17148.0,1,0,28-01-2014,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,48,68,7,1,0,9.714285714285714,2,3,-1.9326284706709527,-0.686247198211936
1969,Graduation,Widow,40590.0,1,1,02-10-2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,55,258,10,2,1,25.8,2,1,-0.9305747422636941,0.04918692850208847
1976,Master,Together,30560.0,1,0,27-06-2013,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,48,31,4,1,0,7.75,3,3,-1.7719893897013128,-0.14949389829600232
1983,2n Cycle,Married,32146.0,1,0,12-05-2014,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,41,66,6,1,0,11.0,1,3,-1.8352909724494082,-1.703016043024204
1964,2n Cycle,Divorced,41713.0,1,1,29-04-2014,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,60,174,8,2,0,21.75,1,1,-1.6236065116623377,0.016935977234438744
1975,Master,Together,34176.0,0,1,22-01-2014,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,49,28,4,1,0,7.0,3,3,-1.6811540832867577,-0.07047992330341842
1955,PhD,Married,58482.0,0,1,12-03-2014,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,69,731,20,1,1,36.55,4,2,1.3620597290178655,1.6389970743624362
1965,Graduation,Single,59686.0,0,1,25-01-2014,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,59,274,11,1,0,24.90909090909091,2,1,-0.38789336147175835,0.1477551730417311
1964,PhD,Married,60896.0,0,1,11-10-2012,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,1,60,1701,23,1,0,73.95652173913044,4,2,1.9417033748814192,1.3734630592675707
1980,Graduation,Together,62994.0,1,0,04-03-2014,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,44,312,12,1,0,26.0,2,3,-0.3535613603467916,-0.6764440640484182
1957,Graduation,Together,47320.0,0,1,01-08-2013,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,67,414,14,1,0,29.571428571428573,2,1,-0.2758543869785449,0.4348639459506555
1949,2n Cycle,Widow,74859.0,0,0,03-06-2013,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,75,1565,22,0,1,71.13636363636364,1,0,2.798293716756942,-0.33580907989278286
1992,Basic,Single,15253.0,1,0,28-10-2013,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,32,29,4,1,0,7.25,0,3,-2.5841257572482768,-2.9030789243175685
1974,PhD,Single,31560.0,1,0,24-06-2013,98,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,0,50,94,6,1,0,15.666666666666666,4,1,-1.4212126031979029,0.7127285766905196
1954,Graduation,Divorced,72071.0,0,1,14-02-2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,70,1338,17,1,0,78.70588235294117,2,2,1.345677069213313,0.6556791357328753
1990,Master,Single,91172.0,0,0,27-03-2013,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,1,34,1092,14,0,4,78.0,3,0,3.3910999343727193,-2.043390728305187
1984,Graduation,Married,90000.0,0,0,23-12-2013,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0,40,1479,17,0,3,87.0,2,0,3.4109710270123363,-2.0871237068445456
1981,Graduation,Single,41967.0,1,1,23-11-2013,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0,43,54,4,2,0,13.5,2,3,-2.0599405956716,-0.3347409065422393
1965,Graduation,Single,69263.0,0,1,05-03-2014,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,0,59,568,17,1,1,33.411764705882355,2,2,0.9544502769543959,-0.1338961749683923
1970,2n Cycle,Divorced,65706.0,0,0,28-06-2013,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,0,1,54,1199,26,0,3,46.11538461538461,1,0,3.254974856288653,-1.9649049684615958
1975,Graduation,Together,60934.0,0,1,17-01-2014,41,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,0,49,873,21,1,0,41.57142857142857,2,2,0.7581237524302545,-0.4503343556188288
1951,Graduation,Married,71965.0,0,1,29-07-2013,21,572,19,286,50,38,248,3,6,3,5,3,0,0,0,0,0,0,0,73,1213,14,1,0,86.64285714285714,2,2,1.0571973192594413,0.840617745538415
1955,Graduation,Married,65210.0,0,1,10-03-2014,25,626,0,70,0,7,28,2,9,3,8,6,0,1,0,1,0,0,0,69,731,20,1,2,36.55,2,0,1.7665364456033636,0.18103389492957947
1975,PhD,Married,79174.0,0,0,11-01-2013,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,1,49,2043,18,0,2,113.5,4,0,3.547122308215589,-0.3787750885030585
1967,Master,Divorced,81380.0,0,0,22-12-2012,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,0,57,1893,16,0,0,118.3125,3,2,2.3956178442898746,0.046094648580720696
1973,PhD,Single,48432.0,0,1,18-10-2012,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,0,51,424,14,1,0,30.285714285714285,4,1,-0.19288391899965576,0.7307018677245642
1971,Graduation,Married,52914.0,0,1,07-01-2013,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,0,53,575,13,1,1,44.23076923076923,2,2,0.25238447696156124,-0.5504956627584474
1955,Graduation,Together,38946.0,0,1,24-10-2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,69,257,10,1,0,25.7,2,1,-0.8536786389982916,0.605597895673629
1974,Graduation,Married,26067.0,1,0,04-11-2013,49,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0,0,50,56,6,1,0,9.333333333333334,2,3,-1.7917005484578978,-0.5820452350837231
1972,PhD,Married,44325.0,0,1,07-03-2013,69,516,0,21,0,0,5,4,8,2,7,8,0,1,0,0,0,0,0,52,542,17,1,1,31.88235294117647,4,1,0.4998728168113584,0.6306503378152097
1964,Graduation,Married,42523.0,0,0,23-04-2014,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,60,125,6,0,0,20.833333333333332,2,3,-0.8175159892285266,-0.41892855664851697
1978,Basic,Single,26487.0,1,0,20-05-2013,23,2,8,10,12,14,23,3,2,1,3,5,0,0,0,0,0,0,0,46,69,6,1,0,11.5,0,3,-2.0157640334046434,-2.0397077100862337
1957,2n Cycle,Married,53233.0,0,1,18-03-2014,18,28,0,9,3,0,0,1,1,0,3,4,0,0,0,0,0,0,0,67,40,4,1,0,10.0,1,3,-1.259769448863495,-0.1513835286137244
1960,Graduation,Married,67716.0,0,1,10-01-2013,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,0,64,1016,24,1,1,42.333333333333336,2,2,1.844189955702835,0.13331164117182934
1972,Master,Married,76234.0,0,1,06-02-2014,21,519,50,167,130,0,41,1,8,3,11,3,0,1,0,0,0,0,0,52,907,22,1,1,41.22727272727273,3,2,1.7948366058933662,0.1206690612929928
1956,PhD,Married,84117.0,0,0,11-05-2014,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0,68,1566,23,0,1,68.08695652173913,4,0,3.3187931260863914,1.1150292006474176
1957,Master,Together,65487.0,0,0,10-01-2014,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,67,1169,14,0,0,83.5,3,2,1.3474578102189918,0.5711438311882469
1972,Basic,Married,25224.0,1,0,16-03-2014,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0,52,46,5,1,0,9.2,0,3,-2.0747293782316736,-1.695451004956533
1983,Master,Single,89616.0,0,0,25-02-2013,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,0,1,41,1644,24,0,0,68.5,3,2,2.7621698843807563,-0.7556035341364926
1971,Graduation,Divorced,40851.0,1,1,21-02-2013,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,53,59,4,2,0,14.75,2,1,-1.9857477419732463,0.21314985978527054
1947,Graduation,Married,27469.0,0,0,02-08-2012,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,0,77,17,3,0,0,5.666666666666667,2,3,-1.3177518433150046,0.3012711361698375
1957,2n Cycle,Married,82347.0,0,0,06-11-2012,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,1,67,1853,24,0,2,77.20833333333333,1,0,3.740049128053145,-1.0403422745302098
1957,Graduation,Married,73803.0,0,1,01-08-2012,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,0,1,67,1528,20,1,1,76.4,2,2,2.197026277287483,0.3416230097427956
1952,Master,Single,8820.0,1,1,22-03-2013,52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0,0,72,35,6,2,0,5.833333333333333,3,1,-2.3258659350535327,1.70810214090746
1974,Graduation,Single,43322.0,0,0,21-04-2014,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,0,50,141,7,0,0,20.142857142857142,2,3,-0.8222652020426826,-1.0769274801410469
1973,Graduation,Together,55593.0,0,1,21-08-2013,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0,51,546,15,1,1,36.4,2,2,0.41192504906702215,-0.5859447124356838
1954,Graduation,Married,50501.0,1,1,18-06-2013,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,0,1,70,500,13,2,1,38.46153846153846,2,1,-0.14025294503499963,0.9043402486260137
1975,Graduation,Married,37085.0,1,1,26-06-2014,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0,49,61,6,2,0,10.166666666666666,2,1,-1.9710001409410984,-0.0136925785595706
1990,Basic,Single,16185.0,1,0,05-08-2013,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,0,34,106,6,1,0,17.666666666666668,0,3,-2.329039219638693,-2.6921227667803396
1969,Graduation,Single,57731.0,0,1,23-11-2012,0,266,21,300,65,8,44,4,8,8,6,6,0,0,0,0,0,0,0,55,704,22,1,0,32.0,2,2,0.6556753671478232,-0.1726344163733962
